   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
   0,    0.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,       1,       8
